Time,xAcceleration,yAcceleration,zAcceleration,xSMA(20 seconds), xSMA(100 seconds),ySMA(20 seconds),ySMA(100 seconds),zSMA(20 seconds),zSMA(100 seconds)
1554664286970,-0.253,3.592,9.189,-0.253,-0.253,3.592,3.592,9.189,9.189
1554664287171,-0.648,3.251,9.265,-0.4505,-0.4505,3.4215,3.4215,9.227,9.227
1554664287376,-0.91,2.712,9.543,-0.603667,-0.603667,3.185,3.185,9.33233,9.33233
1554664287581,-1.162,2.555,9.629,-0.74325,-0.74325,3.0275,3.0275,9.4065,9.4065
1554664287779,-0.933,3.242,9.172,-0.7812,-0.7812,3.0704,3.0704,9.3596,9.3596
1554664287989,-0.508,3.828,8.708,-0.735667,-0.735667,3.19667,3.19667,9.251,9.251
1554664288187,-1.155,4.463,9.123,-0.795571,-0.795571,3.37757,3.37757,9.23271,9.23271
1554664288391,-0.978,4.003,8.612,-0.818375,-0.818375,3.45575,3.45575,9.15512,9.15512
1554664288589,0.178,3.438,8.912,-0.707667,-0.707667,3.45378,3.45378,9.12811,9.12811
1554664288800,-0.242,1.537,10.345,-0.6611,-0.6611,3.2621,3.2621,9.2498,9.2498
1554664289000,-0.789,1.618,9.52,-0.672727,-0.672727,3.11264,3.11264,9.27436,9.27436
1554664289199,-0.953,1.415,10.003,-0.696083,-0.696083,2.97117,2.97117,9.33508,9.33508
1554664289408,-1.28,1.545,9.62,-0.741,-0.741,2.86146,2.86146,9.357,9.357
1554664289602,-0.635,1.987,9.705,-0.733429,-0.733429,2.799,2.799,9.38186,9.38186
1554664289806,-0.189,1.735,9.526,-0.697133,-0.697133,2.72807,2.72807,9.39147,9.39147
1554664290012,-0.336,1.685,9.664,-0.674562,-0.674562,2.66288,2.66288,9.4085,9.4085
1554664290213,-0.6,1.596,9.915,-0.670176,-0.670176,2.60012,2.60012,9.43829,9.43829
1554664290415,-0.925,2.103,9.434,-0.684333,-0.684333,2.5725,2.5725,9.43806,9.43806
1554664290615,-0.669,2.457,9.52,-0.683526,-0.683526,2.56642,2.56642,9.44237,9.44237
1554664290819,-0.644,2.397,9.628,-0.68155,-0.68155,2.55795,2.55795,9.45165,9.45165
1554664291023,-0.606,2.618,9.446,-0.6992,-0.677952,2.50925,2.56081,9.4645,9.45138
1554664291225,-0.456,2.441,9.557,-0.6896,-0.667864,2.46875,2.55536,9.4791,9.45618
1554664291428,-0.515,2.453,9.469,-0.66985,-0.661217,2.4558,2.55091,9.4754,9.45674
1554664291630,-0.513,2.688,9.577,-0.6374,-0.655042,2.46245,2.55663,9.4728,9.46175
1554664291831,-0.142,2.758,9.383,-0.59785,-0.63452,2.43825,2.56468,9.48335,9.4586
1554664292034,0.07,3.211,9.388,-0.56895,-0.607423,2.4074,2.58954,9.51735,9.45588
1554664292237,0.334,3.464,9.467,-0.4945,-0.572556,2.35745,2.62193,9.53455,9.4563
1554664292439,0.075,3.184,9.077,-0.44185,-0.549429,2.3165,2.642,9.5578,9.44275
1554664292643,-0.135,3.314,9.386,-0.4575,-0.535138,2.3103,2.66517,9.5815,9.44079
1554664292845,0.354,3.436,9.186,-0.4277,-0.5055,2.40525,2.69087,9.52355,9.4323
1554664293049,0.952,3.391,9.491,-0.34065,-0.458484,2.4939,2.71345,9.5221,9.43419
1554664293251,-0.046,2.435,9.572,-0.2953,-0.445594,2.5449,2.70475,9.50055,9.4385
1554664293455,0.028,2.493,9.417,-0.2299,-0.431242,2.5923,2.69833,9.4904,9.43785
1554664293657,-0.432,2.225,9.544,-0.21975,-0.431265,2.6042,2.68441,9.48235,9.44097
1554664293860,-0.416,2.265,9.657,-0.2311,-0.430829,2.6307,2.67243,9.4889,9.44714
1554664294066,-0.501,2.283,9.497,-0.23935,-0.432778,2.6606,2.66161,9.48055,9.44853
1554664294265,-0.417,2.32,9.489,-0.2302,-0.432351,2.6968,2.65238,9.45925,9.44962
1554664294467,-0.308,2.331,9.602,-0.19935,-0.429079,2.7082,2.64392,9.46765,9.45363
1554664294671,-0.488,2.268,9.666,-0.1903,-0.43059,2.69875,2.63428,9.47495,9.45908
1554664294878,-0.47,2.049,9.654,-0.1816,-0.431575,2.68135,2.61965,9.47625,9.46395
1554664295078,-0.507,1.997,9.674,-0.17665,-0.433415,2.6503,2.60446,9.48765,9.46907
1554664295278,-0.849,1.825,9.654,-0.1963,-0.44331,2.6195,2.5859,9.4925,9.47348
1554664295483,-0.665,1.703,9.595,-0.2038,-0.448465,2.582,2.56537,9.4988,9.4763
1554664295691,-0.916,1.759,9.778,-0.22395,-0.459091,2.53555,2.54705,9.50885,9.48316
1554664295891,-0.889,1.557,9.658,-0.2613,-0.468644,2.4755,2.52504,9.5226,9.48704
1554664296088,-1.151,1.865,9.461,-0.32235,-0.483478,2.4082,2.5107,9.52625,9.48648
1554664296291,-0.793,1.696,9.794,-0.3787,-0.490064,2.3198,2.49336,9.5426,9.49302
1554664296493,-0.562,1.799,9.704,-0.41055,-0.491562,2.25055,2.4789,9.57395,9.49742
1554664296701,-0.513,2.104,9.544,-0.42945,-0.492,2.19005,2.47124,9.58185,9.49837
1554664296901,-0.447,2.136,9.62,-0.4695,-0.4911,2.12505,2.46454,9.60355,9.5008
1554664297108,-0.484,2.155,9.673,-0.5413,-0.490961,2.06325,2.45847,9.61265,9.50418
1554664297306,-0.376,2.271,9.569,-0.5578,-0.48875,2.05505,2.45487,9.6125,9.50542
1554664297516,-0.37,2.453,9.479,-0.5777,-0.486509,2.05305,2.45483,9.6156,9.50492
1554664297715,-0.279,2.551,9.686,-0.57005,-0.482667,2.06935,2.45661,9.6227,9.50828
1554664297914,-0.557,2.527,9.35,-0.5771,-0.484018,2.08245,2.45789,9.60735,9.5054
1554664298121,-0.686,2.574,9.55,-0.58635,-0.487625,2.097,2.45996,9.61,9.5062
1554664298324,1.43,3.237,9.347,-0.494,-0.453982,2.14285,2.4736,9.6029,9.5034
1554664298527,2.244,4.189,9.048,-0.3664,-0.407466,2.23575,2.50317,9.5752,9.49555
1554664298725,0.217,4.13,8.742,-0.33115,-0.396881,2.32885,2.53075,9.529,9.48278
1554664298928,-3.764,3.506,7.998,-0.49585,-0.453,2.4017,2.547,9.4462,9.45803
1554664299135,2.47,3.964,9.622,-0.347,-0.405082,2.50005,2.57023,9.4436,9.46072
1554664299337,0.065,4.433,8.808,-0.3013,-0.3975,2.63045,2.60027,9.4013,9.45019
1554664299538,0.142,5.144,9.606,-0.26095,-0.388937,2.8025,2.64065,9.40185,9.45267
1554664299741,0.882,6.122,8.616,-0.17105,-0.369078,3.02065,2.69505,9.34375,9.43959
1554664299948,0.815,7.251,6.34,-0.08585,-0.350862,3.30535,2.76514,9.17785,9.39191
1554664300152,0.941,7.18,4.329,0.01875,-0.331288,3.5711,2.83203,8.92125,9.3152
1554664300347,-0.795,8.688,4.356,0.01865,-0.338209,3.9207,2.91943,8.64935,9.24118
1554664300553,-0.808,8.568,4.8,0.00635,-0.345118,4.25915,3.0025,8.40415,9.17587
1554664300752,-0.497,8.619,4.991,0.00715,-0.347319,4.5849,3.0839,8.1765,9.11522
1554664300963,-0.394,8.553,5.209,0.0098,-0.347986,4.90575,3.16203,7.95595,9.05941
1554664301163,-0.4,8.524,5.127,0.014,-0.348718,5.2242,3.23755,7.72865,9.00403
1554664301369,-0.625,8.423,4.94,0.00155,-0.352556,5.5318,3.30957,7.4972,8.94758
1554664301565,-0.084,6.339,3.008,0.01585,-0.348877,5.7261,3.35107,7.17365,8.86622
1554664301768,0.828,2.864,13.212,0.0712,-0.332973,5.74175,3.34449,7.34995,8.92495
1554664301974,0.076,5.467,7.843,0.10285,-0.32752,5.88875,3.37279,7.2746,8.91052
1554664302176,-0.591,6.679,7.213,0.1076,-0.330987,6.094,3.41629,7.15775,8.88818
1554664302377,-1.152,6.826,6.99,-0.0215,-0.341649,6.27345,3.46057,7.0399,8.86353
1554664302577,-1.496,6.507,7.653,-0.2085,-0.356449,6.38935,3.49963,6.97015,8.84801
1554664302778,-1.821,6.783,6.827,-0.3104,-0.374987,6.522,3.54119,6.8744,8.82243
1554664302982,-1.39,6.994,6.919,-0.1917,-0.387675,6.6964,3.58435,6.82045,8.79864
1554664303186,-0.953,7.257,6.739,-0.36285,-0.394654,6.86105,3.62969,6.6763,8.77321
1554664303396,-0.976,6.96,6.47,-0.4149,-0.401744,6.9874,3.6703,6.5594,8.74512
1554664303590,-1.255,7.137,7.186,-0.48475,-0.412024,7.08705,3.71207,6.4384,8.72634
1554664303793,-1.557,7.118,6.984,-0.6067,-0.425655,7.13685,3.75262,6.3568,8.7056
1554664304002,-1.424,7.135,6.664,-0.71865,-0.4374,7.13105,3.79241,6.373,8.68158
1554664304198,-1.561,7.099,6.452,-0.84375,-0.450465,7.127,3.83086,6.47915,8.65565
1554664304401,-1.66,7.058,7.163,-0.887,-0.464368,7.0455,3.86795,6.6195,8.63849
1554664304609,-1.312,7.189,6.561,-0.9122,-0.474,6.97655,3.90569,6.70755,8.61489
1554664304814,-1.092,7.343,6.733,-0.94195,-0.480944,6.91275,3.94431,6.79465,8.59374
1554664305009,-1.236,7.129,6.697,-0.98405,-0.489333,6.84155,3.9797,6.86905,8.57267
1554664305217,-1.282,6.973,6.865,-1.02815,-0.498044,6.764,4.01259,6.95595,8.5539
1554664305419,-1.347,6.867,7.078,-1.06425,-0.507272,6.6862,4.04362,7.06285,8.53786
1554664305622,-1.572,6.695,7.347,-1.13865,-0.51872,6.704,4.07213,7.2798,8.52505
1554664305821,-1.518,7.122,6.795,-1.25595,-0.529351,6.9169,4.10457,6.95895,8.50665
1554664306022,-1.198,6.983,6.927,-1.31965,-0.536389,6.9927,4.13487,6.91315,8.49002
1554664306229,-1.591,6.817,7.131,-1.36965,-0.547375,6.9996,4.16281,6.90905,8.47586
1554664306427,-1.408,7.039,6.78,-1.38245,-0.556247,7.01025,4.19246,6.89855,8.45838
1554664306630,-1.185,7.119,6.989,-1.3669,-0.562663,7.04085,4.22233,6.86535,8.44339
1554664306838,-1.265,7.261,6.533,-1.3391,-0.569758,7.06475,4.25302,6.85065,8.42409
1554664307036,-1.298,7.239,6.638,-1.3345,-0.57704,7.077,4.28288,6.8366,8.40623
1554664307242,-1.282,7.219,6.717,-1.35095,-0.58733,7.0751,4.31915,6.8355,8.38151
1554664307447,-1.204,7.231,6.704,-1.36235,-0.59289,7.08865,4.35895,6.8472,8.3559
1554664307648,-1.246,7.197,6.747,-1.3619,-0.59625,7.09165,4.4038,6.82525,8.32794
1554664307848,-1.182,7.271,6.787,-1.34315,-0.59645,7.0993,4.45096,6.8154,8.29952
1554664308053,-1.293,7.202,6.674,-1.3366,-0.60005,7.10265,4.49056,6.8159,8.27454
1554664308254,-1.323,7.189,6.767,-1.3247,-0.6082,7.10715,4.52417,6.83165,8.25513
1554664308460,-1.255,7.176,6.664,-1.30445,-0.6092,7.11305,4.5513,6.8067,8.23054
1554664308664,-1.305,7.114,6.823,-1.3041,-0.61247,7.1093,4.58241,6.8198,8.21265
1554664308870,-1.176,7.237,6.834,-1.3083,-0.62601,7.104,4.6204,6.82485,8.19187
1554664309069,-1.343,7.164,6.6,-1.31365,-0.63702,7.10575,4.67667,6.82,8.15442
1554664309272,-1.31,7.154,6.916,-1.31505,-0.64223,7.1148,4.73203,6.82255,8.12838
1554664309476,-1.083,7.217,6.882,-1.30185,-0.64353,7.1323,4.79005,6.81275,8.09717
1554664309681,-1.185,7.387,5.655,-1.2825,-0.64258,7.1669,4.84847,6.72815,8.05752
1554664309883,-1.622,6.481,7.949,-1.2877,-0.65245,7.13485,4.89341,6.78585,8.03996
1554664310080,-2.042,6.78,6.99,-1.3299,-0.67098,7.1247,4.94386,6.789,8.0146
1554664310282,-2.3,7.192,6.591,-1.36535,-0.69062,7.14345,4.99893,6.762,7.98387
1554664310488,-2.67,6.991,6.314,-1.42845,-0.71132,7.14105,5.05288,6.7387,7.94786
1554664310688,-2.535,7.084,6.586,-1.49595,-0.72742,7.1393,5.10269,6.71855,7.91938
1554664310888,-2.485,7.523,5.95,-1.55695,-0.74558,7.1524,5.15335,6.6894,7.88368
1554664311091,-2.631,7.173,6.181,-1.6236,-0.76545,7.1491,5.20111,6.66655,7.84921
1554664311377,-2.709,6.973,6.572,-1.69495,-0.78648,7.1368,5.24466,6.6593,7.82047
1554664311496,-2.641,6.93,6.935,-1.7668,-0.80833,7.12175,5.28955,6.67085,7.79425
1554664311700,-2.644,7.379,6.195,-1.8367,-0.82962,7.13085,5.33881,6.64325,7.76151
1554664311901,0.474,7.442,6.063,-1.7539,-0.81975,7.1394,5.38635,6.60705,7.72637
1554664312091,0.01,7.274,7.55,-1.68875,-0.81823,7.143,5.43151,6.65085,7.70804
1554664312287,-1.783,6.986,6.608,-1.71175,-0.83676,7.13285,5.46926,6.6429,7.68024
1554664312490,-2.186,7.294,6.319,-1.7583,-0.86196,7.13875,5.50756,6.62565,7.64876
1554664312695,-2.452,7.32,6.037,-1.81565,-0.88723,7.14905,5.54892,6.58635,7.61836
1554664312898,-2.619,7.239,6.178,-1.8878,-0.91207,7.14915,5.58817,6.55355,7.58628
1554664313098,-2.667,7.081,6.605,-1.954,-0.94228,7.145,5.62462,6.5538,7.56047
1554664313301,-2.595,7.116,6.484,-2.01825,-0.97775,7.1431,5.66187,6.5322,7.5304
1554664313504,-2.699,7.126,6.128,-2.09905,-1.00428,7.13855,5.70878,6.4945,7.49596
1554664313707,-2.777,6.824,6.661,-2.17865,-1.03233,7.1104,5.75209,6.5448,7.4684
1554664313932,-2.547,6.699,6.994,-2.2249,-1.05348,7.1213,5.79683,6.49705,7.4429
1554664314133,-1.738,6.946,6.752,-2.2097,-1.0667,7.1296,5.84364,6.48515,7.41385
1554664314334,-4.393,4.055,7.765,-2.31435,-1.10562,6.97275,5.86136,6.54385,7.39653
1554664314537,-5.219,2.943,8.871,-2.4418,-1.15364,6.77035,5.86759,6.6717,7.39035
1554664314741,-2.684,4.052,7.792,-2.44925,-1.1774,6.61875,5.8848,6.732,7.37225
1554664314955,-1.438,6.066,7.822,-2.3969,-1.1869,6.5459,5.92278,6.8256,7.35381
1554664315124,-1.104,6.362,7.682,-2.32055,-1.19324,6.50535,5.96591,6.90065,7.33409
1554664315327,-2.052,4.782,8.57,-2.2877,-1.20869,6.3958,5.99376,7.00055,7.32305
1554664315530,-2.222,6.924,6.349,-2.26675,-1.22242,6.3955,6.04475,6.97125,7.29
1554664315733,-2.422,7.078,6.523,-2.25565,-1.23999,6.38045,6.0985,6.98765,7.25928
1554664315936,-2.423,7.691,5.74,-2.4005,-1.25506,6.3929,6.15782,6.9715,7.2189
1554664316139,-2.394,7.369,6.198,-2.5207,-1.27011,6.39765,6.21594,6.9039,7.1843
1554664316342,-2.16,7.473,6.273,-2.53955,-1.2802,6.422,6.27202,6.88715,7.15242
1554664316544,-2.47,7.316,6.061,-2.55375,-1.29697,6.4231,6.32822,6.87425,7.11509
1554664316746,-1.989,7.351,6.571,-2.5306,-1.31124,6.42465,6.38374,6.90095,7.08376
1554664316948,-1.47,7.215,6.824,-2.47315,-1.32081,6.42345,6.43485,6.93325,7.05656
1554664317151,-1.205,7.111,6.752,-2.40005,-1.32839,6.42495,6.4846,6.9406,7.02788
1554664317354,-2.16,6.955,6.813,-2.3783,-1.34515,6.4169,6.5326,6.95705,6.99928
1554664317557,-1.588,7.414,6.313,-2.32275,-1.35727,6.4313,6.58403,6.9663,6.96672
1554664317760,-1.504,7.524,6.266,-2.2591,-1.36861,6.4663,6.63474,6.94655,6.93459
1554664318065,-1.821,7.077,7.441,-2.2228,-1.38403,6.4852,6.68,6.9689,6.91214
1554664318134,-2.276,7.1,6.132,-2.2497,-1.40122,6.4929,6.72573,6.9379,6.87996
1554664318151,-2.015,7.396,6.389,-2.1308,-1.41451,6.65995,6.77395,6.8691,6.84835
1554664318165,-1.827,7.581,6.783,-1.9612,-1.44708,6.89185,6.81739,6.7647,6.82271
1554664318184,-1.615,7.479,7.154,-1.90775,-1.48567,7.0632,6.85029,6.7328,6.80377
1554664318216,-1.662,7.39,7.119,-1.91895,-1.50446,7.1294,6.88289,6.69765,6.78754
1554664318236,-1.658,7.424,6.633,-1.94665,-1.4834,7.1825,6.92207,6.6452,6.77389
1554664318257,-1.641,7.415,6.302,-1.9261,-1.52451,7.31415,6.95658,6.5318,6.74069
1554664318692,-2.315,7.517,5.93,-1.93075,-1.54831,7.3438,6.98742,6.51085,6.71191
1554664318895,-1.468,7.757,6.18,-1.88305,-1.56441,7.37775,7.01355,6.4937,6.67765
1554664319101,-1.422,7.496,6.298,-1.833,-1.58745,7.368,7.02729,6.5216,6.65447
1554664319301,-1.448,7.463,6.726,-1.7857,-1.61008,7.3727,7.02941,6.548,6.65833
1554664319506,-1.118,7.833,5.428,-1.7336,-1.63067,7.3907,7.03594,6.50575,6.66932
1554664319707,-3.135,6.426,6.719,-1.76685,-1.65407,7.3462,7.01332,6.53865,6.69295
1554664319913,-1.516,7.514,6.783,-1.7432,-1.66115,7.35435,7.00278,6.54925,6.71278
1554664320235,-2.022,6.432,6.137,-1.7708,-1.6764,7.3152,6.98091,6.5149,6.72424
1554664320315,0.009,5.697,8.428,-1.7101,-1.67237,7.2445,6.95235,6.5987,6.75643
1554664320538,0.348,1.58,9.332,-1.5847,-1.66489,6.97575,6.88291,6.72465,6.79848
1554664320741,-1.528,-0.281,10.927,-1.5817,-1.67392,6.591,6.79587,6.95535,6.85835
1554664321071,0.36,0.388,9.829,-1.4885,-1.66948,6.2342,6.73636,7.1335,6.92656
1554664321285,-0.24,0.382,9.878,-1.40945,-1.68016,5.89945,6.71154,7.25535,6.89322
1554664321486,-0.336,0.116,10.404,-1.31245,-1.68428,5.55025,6.65803,7.46895,6.91883
1554664321683,-5.377,-1.386,9.754,-1.48055,-1.73214,5.11115,6.57738,7.6372,6.94424
1554664321908,-5.368,2.911,6.561,-1.6576,-1.7743,4.87765,6.53823,7.6261,6.93995
1554664322111,-0.803,5.949,5.927,-1.617,-1.76737,4.80115,6.53265,7.56475,6.92269
1554664322312,1.548,6.325,8.851,-1.4565,-1.73368,4.7479,6.52807,7.65135,6.94293
1554664322505,2.753,6.91,7.202,-1.23595,-1.69225,4.7222,6.52723,7.6798,6.94576
1554664322684,-1.045,5.612,7.466,-1.20615,-1.69317,4.63205,6.51078,7.738,6.95303
1554664322887,-2.486,5.851,7.557,-1.2147,-1.70827,4.54875,6.49969,7.81935,6.9639
1554664323111,-3.299,6.353,6.844,-1.30625,-1.72871,4.47855,6.49185,7.85255,6.96048
1554664323314,-4.205,6.796,5.49,-1.4454,-1.75519,4.44355,6.48863,7.81215,6.94554
1554664323528,-4.779,6.504,5.644,-1.61195,-1.78874,4.3956,6.48232,7.75805,6.93534
1554664323731,-4.631,6.345,6.272,-1.7876,-1.81944,4.3212,6.47478,7.80025,6.93354
1554664323903,-4.699,6.229,6.254,-1.8658,-1.84983,4.31135,6.46649,7.777,6.92445
1554664324120,-4.763,6.315,5.749,-2.02815,-1.88434,4.2514,6.45775,7.7253,6.91633
1554664324317,-4.255,6.495,6.558,-2.1398,-1.91597,4.25455,6.44927,7.74635,6.91458
1554664324521,-4.128,6.699,6.078,-2.34665,-1.94489,4.30465,6.44497,7.62885,6.90839
1554664324821,-4.403,7.04,5.347,-2.5842,-1.9761,4.57765,6.44564,7.4296,6.89321
1554664325026,-4.47,7.024,5.147,-2.7313,-2.00733,4.9429,6.44721,7.1406,6.8739
1554664325224,-4.444,7.08,5.53,-2.9715,-2.03605,5.2775,6.45106,6.92565,6.85573
1554664325428,-4.393,7.034,5.36,-3.17915,-2.0648,5.6101,6.45018,6.69975,6.84138
1554664325631,-4.3,7.124,5.373,-3.37735,-2.09582,5.9605,6.45159,6.4482,6.82584
1554664325833,-4.368,7.12,5.597,-3.3269,-2.12359,6.3858,6.45462,6.24035,6.8105
1554664326036,-4.375,7.056,5.213,-3.27725,-2.15326,6.59305,6.45479,6.17295,6.79483
1554664326243,-4.36,7.121,5.603,-3.4551,-2.18501,6.65165,6.45481,6.15675,6.78097
1554664326446,-4.221,7.109,5.377,-3.74355,-2.21457,6.69085,6.45329,5.98305,6.76941
1554664326646,-4.276,6.887,5.427,-4.095,-2.24435,6.6897,6.44977,5.8943,6.7573
1554664326848,-4.322,6.307,6.888,-4.25885,-2.27475,6.72445,6.44065,5.8654,6.75901
1554664327049,-4.267,6.474,5.93,-4.3479,-2.30538,6.7556,6.43308,5.78405,6.75127
1554664327255,-4.395,6.549,6.072,-4.4027,-2.33687,6.7654,6.4266,5.74545,6.74452
1554664327458,-4.241,6.682,5.975,-4.4045,-2.36746,6.7597,6.42071,5.7697,6.7364
1554664327660,-4.273,6.668,5.766,-4.3792,-2.39726,6.7679,6.41537,5.7758,6.72732
1554664327865,-4.516,5.586,6.619,-4.37345,-2.42919,6.72995,6.39934,5.79315,6.72584
1554664328063,-5.004,4.546,7.232,-4.3887,-2.46668,6.6458,6.37304,5.84205,6.73152
1554664328267,-4.359,6.261,6.66,-4.3685,-2.49722,6.6431,6.36451,5.8876,6.72989
1554664328471,-4.389,6.224,6.447,-4.3752,-2.52935,6.62955,6.35438,5.88205,6.72602
1554664328671,-3.883,6.519,5.657,-4.36295,-2.55475,6.62055,6.34793,5.861,6.71659
1554664328875,-4.652,6.816,5.469,-4.3754,-2.58817,6.60935,6.34455,5.8671,6.70212
1554664329079,-4.658,6.331,6.793,-4.3848,-2.62392,6.5747,6.33569,5.9494,6.70123
1554664329283,-4.204,6.506,6.157,-4.3728,-2.65411,6.546,6.32688,5.98075,6.70625
1554664329481,-4.764,6.31,6.117,-4.39135,-2.68553,6.5098,6.32517,6.0186,6.68793
1554664329618,-3.73,6.734,6.028,-4.36285,-2.70241,6.4903,6.32471,6.05135,6.67831
1554664329638,-3.759,6.661,6.223,-4.3324,-2.717,6.46735,6.3194,6.08265,6.67463
1554664329659,-4.251,6.75,5.883,-4.3262,-2.73281,6.45205,6.31699,6.11615,6.67032
1554664329679,-4.437,6.725,5.753,-4.33005,-2.75183,6.43225,6.3134,6.12365,6.66199
1554664329699,-4.596,6.689,5.49,-4.3488,-2.77294,6.41125,6.30506,6.1293,6.65739
1554664329719,-4.231,6.957,5.618,-4.34655,-2.78894,6.41475,6.3029,6.13885,6.65176
1554664329740,-3.816,6.975,6.263,-4.32125,-2.80001,6.44815,6.30292,6.1076,6.64867
1554664329769,-3.923,6.822,6.347,-4.30405,-2.81283,6.46555,6.30184,6.12845,6.64279
1554664329781,-3.822,6.908,6.559,-4.2754,-2.82461,6.4835,6.29713,6.1528,6.64643
1554664329801,-3.766,6.769,6.496,-4.25165,-2.86701,6.48785,6.2904,6.17885,6.65076
1554664329822,-3.981,6.769,5.985,-4.23705,-2.90692,6.4929,6.28535,6.1898,6.63511
1554664329842,-3.957,7.028,5.929,-4.2091,-2.92866,6.565,6.28577,6.1553,6.62832
1554664329861,-3.998,6.734,5.845,-4.1588,-2.94678,6.6744,6.28017,6.08595,6.62358
1554664329882,-4.037,6.496,5.672,-4.1427,-2.96263,6.68615,6.27193,6.03655,6.61993
1554664329903,-4.051,6.806,5.963,-4.1258,-2.97695,6.71525,6.2676,6.01235,6.61778
1554664329930,-3.927,7.004,6.094,-4.128,-2.98955,6.7395,6.26683,6.0342,6.61267
1554664329944,-3.749,7.156,5.966,-4.08285,-3.00109,6.7565,6.26723,6.05905,6.60749
1554664329966,-3.517,7.1,5.894,-4.0258,-3.00927,6.79495,6.26697,6.0141,6.60515
1554664329986,-3.749,7.105,5.646,-4.00305,-3.01899,6.8249,6.26978,5.98855,6.595
1554664330006,-3.719,7.059,5.813,-3.9508,-3.03071,6.86235,6.27338,5.97335,6.58319
1554664330025,-3.6,6.98,5.641,-3.9443,-3.04933,6.87465,6.27372,5.954,6.57208
1554664330057,-3.654,7.145,5.38,-3.93905,-3.04194,6.89885,6.30462,5.91185,6.54823
1554664330077,-3.598,7.12,5.168,-3.9064,-3.02573,6.91735,6.34639,5.8761,6.5112
1554664330093,-3.552,7.161,5.318,-3.86215,-3.03441,6.93915,6.37748,5.85435,6.48646
1554664330109,-3.569,7.03,5.633,-3.8108,-3.05572,6.9562,6.38712,5.8615,6.46457
1554664330127,-3.585,6.895,5.852,-3.7785,-3.08053,6.9531,6.39245,5.8732,6.44627
1554664330148,-3.638,6.895,5.557,-3.7696,-3.09639,6.9491,6.41358,5.8379,6.41614
1554664330168,-3.839,6.915,5.393,-3.7654,-3.11256,6.95375,6.41349,5.7902,6.40658
1554664330189,-4.093,6.818,5.446,-3.77895,-3.12927,6.94925,6.41089,5.73455,6.39581
1554664330212,-4.312,6.521,5.268,-3.80625,-3.14816,6.93685,6.39919,5.67315,6.39109
1554664330229,-4.363,6.357,4.85,-3.82535,-3.16785,6.91625,6.38907,5.6164,6.37761
1554664330249,-4.028,6.439,5.138,-3.8289,-3.18653,6.8868,6.37873,5.57685,6.36626
1554664330280,-3.182,6.381,7.398,-3.7881,-3.19365,6.86915,6.36938,5.6545,6.37963
1554664330290,-3.207,6.97,7.875,-3.7466,-3.20583,6.89285,6.36557,5.76465,6.39267
1554664330312,-3.751,6.697,7.177,-3.7316,-3.22864,6.8874,6.36039,5.82535,6.3962
1554664330333,-4.216,6.629,6.123,-3.74605,-3.25875,6.86865,6.35557,5.8268,6.38991
1554664330353,-3.984,6.26,5.813,-3.7578,-3.27699,6.82385,6.34862,5.81915,6.37991
1554664330372,-3.576,5.915,5.444,-3.76075,-3.29687,6.7646,6.33363,5.79665,6.37122
1554664330394,-3.733,5.731,7.108,-3.75995,-3.31916,6.6959,6.3157,5.86975,6.37964
1554664330414,-4.371,5.327,9.006,-3.79255,-3.34466,6.6093,6.2982,6.0294,6.39529
1554664330442,-4.775,5.388,7.813,-3.8513,-3.36965,6.5297,6.28108,6.138,6.4121
1554664330465,-4.04,5.999,7.328,-3.8706,-3.3899,6.4724,6.26711,6.2354,6.42149
1554664330482,-3.582,6.75,8.404,-3.8698,-3.40745,6.4539,6.2588,6.3972,6.4377
1554664330511,-4.19,5.909,8.436,-3.9017,-3.4332,6.3913,6.2431,6.5531,6.45052
1554664330527,-4.9,6.029,7.577,-3.96825,-3.46558,6.34125,6.22949,6.6503,6.4551
1554664330544,-3.889,5.594,6.968,-3.98345,-3.48789,6.2762,6.21119,6.7061,6.45845
1554664330561,-2.631,5.549,7.038,-3.9331,-3.49779,6.2089,6.19253,6.78015,6.46581
1554664330577,-2.112,5.365,7.917,-3.84675,-3.49576,6.1314,6.17101,6.90635,6.48568
1554664330600,-1.867,4.786,8.612,-3.73545,-3.49975,6.0298,6.1413,7.06465,6.51
1554664330616,-1.622,4.498,9.28,-3.60095,-3.50175,5.92865,6.11132,7.26525,6.53982
1554664330638,-1.887,4.49,9.42,-3.47715,-3.50614,5.8353,6.08159,7.49375,6.56676
1554664330661,-2.203,4.959,8.802,-3.3859,-3.51699,5.7613,6.05285,7.67695,6.6005
1554664330676,-2.55,5.496,7.822,-3.3543,-3.51114,5.71705,6.04355,7.69815,6.61153
1554664330696,-2.679,5.703,7.408,-3.3279,-3.52277,5.6537,6.02544,7.6748,6.61778
1554664330716,-2.814,5.71,7.662,-3.28105,-3.53069,5.60435,6.01822,7.69905,6.63303
1554664330737,-2.732,5.535,8.258,-3.20685,-3.5581,5.54965,6.0166,7.8058,6.63133
1554664330760,-2.677,5.18,8.201,-3.1415,-3.58835,5.49565,6.0526,7.9252,6.62002
1554664330777,-2.659,5.374,8.001,-3.09565,-3.59966,5.4686,6.10915,8.05305,6.59076
1554664330805,-2.808,5.597,8.245,-3.0494,-3.63134,5.4619,6.16124,8.1099,6.57492
1554664330826,-2.651,5.344,8.43,-2.9634,-3.65545,5.46275,6.21086,8.0811,6.56044
